,series,nameLocKey,instanceName,cores,category,ram,tier,hasPayGo,isInPreview,diskSize,type_x,hasSpot,isVcpu,isConstrainedCore,isBaseVm,activeCores,productId_x,nvMeDisk,gpu,fpga,pmem,currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,productId_y,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type_y,isPrimaryMeterRegion,armSkuName,effectiveEndDate
266,ddv5,d96dv5,D96d v5,96,generalpurpose,384.0,standard,True,False,3600.0,linux,True,True,False,True,,,,,,,USD,0.0,10.925,10.925,southcentralus,US South Central,2021-11-01T00:00:00Z,391d2d72-2443-5500-adca-fca30d5a635f,DZH318Z08M9F,DZH318Z08M9F/009F,,Virtual Machines Ddv5 Series Windows,Standard_D96d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96d_v5,
267,ddv5,d96dv5,D96d v5,96,generalpurpose,384.0,standard,True,False,3600.0,linux,True,True,False,True,,,,,,,USD,0.0,6.509,6.509,southcentralus,US South Central,2021-11-01T00:00:00Z,c3689ba9-d216-5ed3-a867-ff0fe821190b,DZH318Z08MC2,DZH318Z08MC2/0011,,Virtual Machines Ddv5 Series,Standard_D96d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96d_v5,
268,dsv5,d96sv5,D96s v5,96,generalpurpose,384.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,5.53,5.53,southcentralus,US South Central,2021-11-01T00:00:00Z,4d572e9f-f219-59b8-bd81-e9d7393268c3,DZH318Z08M9W,DZH318Z08M9W/003K,,Virtual Machines Dsv5 Series,Standard_D96s_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96s_v5,
269,dsv5,d96sv5,D96s v5,96,generalpurpose,384.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,9.946,9.946,southcentralus,US South Central,2021-11-01T00:00:00Z,4d86e97c-e51e-57fc-87f5-99bb721747f0,DZH318Z08M9T,DZH318Z08M9T/0037,,Virtual Machines Dsv5 Series Windows,Standard_D96s_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96s_v5,
270,dv5,d96v5,D96 v5,96,generalpurpose,384.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,5.53,5.53,southcentralus,US South Central,2021-11-01T00:00:00Z,2e803084-32eb-57da-9781-9d1bf39b5a0d,DZH318Z08M9X,DZH318Z08M9X/00F3,,Virtual Machines Dv5 Series,Standard_D96_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96_v5,
271,dv5,d96v5,D96 v5,96,generalpurpose,384.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,9.946,9.946,southcentralus,US South Central,2021-11-01T00:00:00Z,ff84f1bf-e40c-509b-9159-cb996845f2d2,DZH318Z08M9V,DZH318Z08M9V/00B3,,Virtual Machines Dv5 Series Windows,Standard_D96_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96_v5,
272,dcsv2,dc1sv2,DC1s v2,1,generalpurpose,4.0,standard,True,False,50.0,linux,True,False,False,True,,,,,,,USD,0.0,0.161,0.161,southcentralus,US South Central,2022-01-01T00:00:00Z,9286550a-53f5-5833-a4d5-4114caec0666,DZH318Z0CCGS,DZH318Z0CCGS/001T,,Virtual Machines DCSv2 Series Windows,DC1s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC1s_v2,
273,dcsv2,dc1sv2,DC1s v2,1,generalpurpose,4.0,standard,True,False,50.0,linux,True,False,False,True,,,,,,,USD,0.0,0.115,0.115,southcentralus,US South Central,2022-01-01T00:00:00Z,ff41456e-af54-5a98-951b-ff3e5a42418b,DZH318Z0CF0K,DZH318Z0CF0K/001T,,Virtual Machines DCSv2 Series,DC1s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC1s_v2,
274,dcsv2,dc2sv2,DC2s v2,2,generalpurpose,8.0,standard,True,False,100.0,linux,True,False,False,True,,,,,,,USD,0.0,0.23,0.23,southcentralus,US South Central,2022-01-01T00:00:00Z,e954b72f-9ad3-5eec-b30f-4d9426b8f35f,DZH318Z0CF0K,DZH318Z0CF0K/001R,,Virtual Machines DCSv2 Series,DC2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC2s_v2,
275,dcsv2,dc2sv2,DC2s v2,2,generalpurpose,8.0,standard,True,False,100.0,linux,True,False,False,True,,,,,,,USD,0.0,0.322,0.322,southcentralus,US South Central,2022-01-01T00:00:00Z,ebcc3a82-c3e2-5461-9286-e0f94f315a6a,DZH318Z0CCGS,DZH318Z0CCGS/0016,,Virtual Machines DCSv2 Series Windows,DC2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC2s_v2,
276,dcsv2,dc4sv2,DC4s v2,4,generalpurpose,16.0,standard,True,False,200.0,linux,True,False,False,True,,,,,,,USD,0.0,0.645,0.645,southcentralus,US South Central,2022-01-01T00:00:00Z,044c07c0-85c4-5ffd-9561-d42b877dc8df,DZH318Z0CCGS,DZH318Z0CCGS/0014,,Virtual Machines DCSv2 Series Windows,DC4s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4s_v2,
277,dcsv2,dc4sv2,DC4s v2,4,generalpurpose,16.0,standard,True,False,200.0,linux,True,False,False,True,,,,,,,USD,0.0,0.461,0.461,southcentralus,US South Central,2022-01-01T00:00:00Z,80c6a0ca-4702-599a-b8ba-09fee5974912,DZH318Z0CF0K,DZH318Z0CF0K/001J,,Virtual Machines DCSv2 Series,DC4s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4s_v2,
278,dcsv2,dc8sv2,DC8 v2,8,generalpurpose,32.0,standard,True,False,400.0,linux,True,False,False,True,,,,,,,USD,0.0,1.29,1.29,southcentralus,US South Central,2022-01-01T00:00:00Z,12285270-92fa-5641-8024-4fa50dcb0658,DZH318Z0CCGS,DZH318Z0CCGS/0013,,Virtual Machines DCSv2 Series Windows,DC8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC8_v2,
279,dcsv2,dc8sv2,DC8 v2,8,generalpurpose,32.0,standard,True,False,400.0,linux,True,False,False,True,,,,,,,USD,0.0,0.922,0.922,southcentralus,US South Central,2022-01-01T00:00:00Z,f13e255f-0468-5dbb-baaa-2d8cfd7e1e25,DZH318Z0CF0K,DZH318Z0CF0K/001P,,Virtual Machines DCSv2 Series,DC8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC8_v2,
280,dsv2,ds11-1-v2,DS11-1 v2,2,memoryoptimized,14.0,standard,True,False,28.0,linux,True,True,True,True,1.0,,,,,,USD,0.0,0.243,0.243,southcentralus,US South Central,2018-06-01T00:00:00Z,31717765-af35-4dd3-8cb5-42071cc1ba8e,DZH318Z0BQPW,DZH318Z0BQPW/02KH,,Virtual Machines DSv2 Series Windows,DS11-1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS11-1_v2,
281,dsv2,ds11v2,DS11 v2,2,memoryoptimized,14.0,standard,True,False,28.0,linux,True,True,False,True,,,,,,,USD,0.0,0.243,0.243,southcentralus,US South Central,2018-06-01T00:00:00Z,31717765-af35-4dd3-8cb5-42071cc1ba8e,DZH318Z0BQPW,DZH318Z0BQPW/004H,,Virtual Machines DSv2 Series Windows,DS11 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS11_v2,
282,dsv2,ds11v2,DS11 v2,2,memoryoptimized,14.0,standard,True,False,28.0,linux,True,True,False,True,,,,,,,USD,0.0,0.166,0.166,southcentralus,US South Central,2016-02-01T00:00:00Z,4d58644f-2a15-4ba7-9df2-c2dc92e7576a,DZH318Z0BQ4C,DZH318Z0BQ4C/012Q,,Virtual Machines DSv2 Series,DS11 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS11_v2,
283,dsv2,ds11v2,DS11 v2,2,memoryoptimized,14.0,standard,True,False,28.0,linux,True,True,False,True,,,,,,,USD,0.0,0.166,0.166,southcentralus,US South Central,2016-02-01T00:00:00Z,4d58644f-2a15-4ba7-9df2-c2dc92e7576a,DZH318Z0BQ4C,DZH318Z0BQ4C/01PQ,,Virtual Machines DSv2 Series,DS11-1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS11-1_v2,
284,dsv2,ds12-1-v2,DS12-1 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,True,True,1.0,,,,,,USD,0.0,0.486,0.486,southcentralus,US South Central,2018-06-01T00:00:00Z,b0ea14fc-7462-48d3-9a69-00d612e14c3c,DZH318Z0BQPW,DZH318Z0BQPW/027B,,Virtual Machines DSv2 Series Windows,DS12-1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12-1_v2,
285,dsv2,ds12-2-v2,DS12-2 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,True,True,2.0,,,,,,USD,0.0,0.486,0.486,southcentralus,US South Central,2021-02-01T00:00:00Z,6bbfce85-970f-577c-ab4e-a5f829aa93ac,DZH318Z0BQPW,DZH318Z0BQPW/03D0,,Virtual Machines DSv2 Series Windows,DS12-2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DS12-2_v2,
286,dsv2,ds12v2,DS12 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.332,0.332,southcentralus,US South Central,2018-06-01T00:00:00Z,5d9759a8-2e3a-4f77-99ae-e82ab6c0ca43,DZH318Z0BQ4C,DZH318Z0BQ4C/00RH,,Virtual Machines DSv2 Series,DS12 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12_v2,
287,dsv2,ds12v2,DS12 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.332,0.332,southcentralus,US South Central,2018-06-01T00:00:00Z,5d9759a8-2e3a-4f77-99ae-e82ab6c0ca43,DZH318Z0BQ4C,DZH318Z0BQ4C/01R3,,Virtual Machines DSv2 Series,DS12-2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12-2_v2,
288,dsv2,ds12v2,DS12 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.332,0.332,southcentralus,US South Central,2018-06-01T00:00:00Z,5d9759a8-2e3a-4f77-99ae-e82ab6c0ca43,DZH318Z0BQ4C,DZH318Z0BQ4C/01ZC,,Virtual Machines DSv2 Series,DS12-1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12-1_v2,
289,dsv2,ds12v2,DS12 v2,4,memoryoptimized,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.486,0.486,southcentralus,US South Central,2018-06-01T00:00:00Z,b0ea14fc-7462-48d3-9a69-00d612e14c3c,DZH318Z0BQPW,DZH318Z0BQPW/007W,,Virtual Machines DSv2 Series Windows,DS12 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12_v2,
290,dsv2,ds13-2-v2,DS13-2 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,True,True,2.0,,,,,,USD,0.0,0.972,0.972,southcentralus,US South Central,2018-06-01T00:00:00Z,9a54f10d-e244-4dfd-b582-41d3f400eb31,DZH318Z0BQPW,DZH318Z0BQPW/027G,,Virtual Machines DSv2 Series Windows,DS13-2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13-2_v2,
291,dsv2,ds13-4-v2,DS13-4 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,True,True,4.0,,,,,,USD,0.0,0.972,0.972,southcentralus,US South Central,2018-06-01T00:00:00Z,9a54f10d-e244-4dfd-b582-41d3f400eb31,DZH318Z0BQPW,DZH318Z0BQPW/021L,,Virtual Machines DSv2 Series Windows,DS13-4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13-4_v2,
292,dsv2,ds13v2,DS13 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,0.665,0.665,southcentralus,US South Central,2016-02-01T00:00:00Z,28722468-eae4-4c36-9459-5453244362c1,DZH318Z0BQ4C,DZH318Z0BQ4C/028W,,Virtual Machines DSv2 Series,DS13-4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13-4_v2,
293,dsv2,ds13v2,DS13 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,0.665,0.665,southcentralus,US South Central,2016-02-01T00:00:00Z,28722468-eae4-4c36-9459-5453244362c1,DZH318Z0BQ4C,DZH318Z0BQ4C/00V2,,Virtual Machines DSv2 Series,DS13 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13_v2,
294,dsv2,ds13v2,DS13 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,0.665,0.665,southcentralus,US South Central,2016-02-01T00:00:00Z,28722468-eae4-4c36-9459-5453244362c1,DZH318Z0BQ4C,DZH318Z0BQ4C/024H,,Virtual Machines DSv2 Series,DS13-2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13-2_v2,
295,dsv2,ds13v2,DS13 v2,8,memoryoptimized,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,0.972,0.972,southcentralus,US South Central,2018-06-01T00:00:00Z,9a54f10d-e244-4dfd-b582-41d3f400eb31,DZH318Z0BQPW,DZH318Z0BQPW/00F4,,Virtual Machines DSv2 Series Windows,DS13 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS13_v2,
296,dsv2,ds14-4-v2,DS14-4 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,True,True,4.0,,,,,,USD,0.0,1.944,1.944,southcentralus,US South Central,2016-02-01T00:00:00Z,99991cc8-be03-443a-83de-4d9ede021782,DZH318Z0BQPW,DZH318Z0BQPW/01TD,,Virtual Machines DSv2 Series Windows,DS14-4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14-4_v2,
297,dsv2,ds14-8-v2,DS14-8 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,True,True,8.0,,,,,,USD,0.0,1.944,1.944,southcentralus,US South Central,2016-02-01T00:00:00Z,99991cc8-be03-443a-83de-4d9ede021782,DZH318Z0BQPW,DZH318Z0BQPW/01B0,,Virtual Machines DSv2 Series Windows,DS14-8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14-8_v2,
298,dsv2,ds14v2,DS14 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,False,True,,,,,,,USD,0.0,1.33,1.33,southcentralus,US South Central,2016-02-01T00:00:00Z,9058f27f-aaa8-4147-98e9-bf8910101455,DZH318Z0BQ4C,DZH318Z0BQ4C/02F7,,Virtual Machines DSv2 Series,DS14-4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14-4_v2,
299,dsv2,ds14v2,DS14 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,False,True,,,,,,,USD,0.0,1.33,1.33,southcentralus,US South Central,2016-02-01T00:00:00Z,9058f27f-aaa8-4147-98e9-bf8910101455,DZH318Z0BQ4C,DZH318Z0BQ4C/00TL,,Virtual Machines DSv2 Series,DS14 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14_v2,
300,dsv2,ds14v2,DS14 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,False,True,,,,,,,USD,0.0,1.33,1.33,southcentralus,US South Central,2016-02-01T00:00:00Z,9058f27f-aaa8-4147-98e9-bf8910101455,DZH318Z0BQ4C,DZH318Z0BQ4C/02KV,,Virtual Machines DSv2 Series,DS14-8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14-8_v2,
301,dsv2,ds14v2,DS14 v2,16,memoryoptimized,112.0,standard,True,False,224.0,linux,True,True,False,True,,,,,,,USD,0.0,1.944,1.944,southcentralus,US South Central,2016-02-01T00:00:00Z,99991cc8-be03-443a-83de-4d9ede021782,DZH318Z0BQPW,DZH318Z0BQPW/00CB,,Virtual Machines DSv2 Series Windows,DS14 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14_v2,
302,dsv2,ds15v2,DS15 v2,20,memoryoptimized,140.0,standard,True,False,280.0,linux,True,True,False,True,,,,,,,USD,0.0,1.662,1.662,southcentralus,US South Central,2018-06-01T00:00:00Z,5a75190a-483c-4740-a439-8ed28839e11e,DZH318Z0BQ4C,DZH318Z0BQ4C/00ND,,Virtual Machines DSv2 Series,DS15 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS15_v2,
303,dsv2,ds15v2,DS15 v2,20,memoryoptimized,140.0,standard,True,False,280.0,linux,True,True,False,True,,,,,,,USD,0.0,2.43,2.43,southcentralus,US South Central,2016-04-01T00:00:00Z,8ced5a85-695d-473b-b0fa-e71cfc6860da,DZH318Z0BQPW,DZH318Z0BQPW/0007,,Virtual Machines DSv2 Series Windows,DS15 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS15_v2,
304,dsv2,ds1v2,DS1 v2,1,generalpurpose,3.5,standard,True,False,7.0,linux,True,True,False,True,,,,,,,USD,0.0,0.117,0.117,southcentralus,US South Central,2018-06-01T00:00:00Z,2ab30cde-f481-4976-b511-6fcd3b477bae,DZH318Z0BQPW,DZH318Z0BQPW/00HN,,Virtual Machines DSv2 Series Windows,DS1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS1_v2,
305,dsv2,ds1v2,DS1 v2,1,generalpurpose,3.5,standard,True,False,7.0,linux,True,True,False,True,,,,,,,USD,0.0,0.0636,0.0636,southcentralus,US South Central,2019-04-01T00:00:00Z,9a8fcc65-d42a-4a8b-b6e7-13c88cc80344,DZH318Z0BQ4C,DZH318Z0BQ4C/00ZV,,Virtual Machines DSv2 Series,DS1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS1_v2,
306,dsv2,ds2v2,DS2 v2,2,generalpurpose,7.0,standard,True,False,14.0,linux,True,True,False,True,,,,,,,USD,0.0,0.127,0.127,southcentralus,US South Central,2016-02-01T00:00:00Z,4562b9fd-4e8d-4391-8956-4ee862303a92,DZH318Z0BQ4C,DZH318Z0BQ4C/01CN,,Virtual Machines DSv2 Series,DS2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS2_v2,
307,dsv2,ds2v2,DS2 v2,2,generalpurpose,7.0,standard,True,False,14.0,linux,True,True,False,True,,,,,,,USD,0.0,0.234,0.234,southcentralus,US South Central,2018-06-01T00:00:00Z,6b381d19-e434-4bd1-8ddb-6bd522f3d298,DZH318Z0BQPW,DZH318Z0BQPW/00R5,,Virtual Machines DSv2 Series Windows,DS2 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS2_v2,
308,dsv2,ds3v2,DS3 v2,4,generalpurpose,14.0,standard,True,False,28.0,linux,True,True,False,True,,,,,,,USD,0.0,0.468,0.468,southcentralus,US South Central,2018-06-01T00:00:00Z,963c3ab9-5ff4-4e09-937d-b5b1e06df793,DZH318Z0BQPW,DZH318Z0BQPW/00J5,,Virtual Machines DSv2 Series Windows,DS3 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS3_v2,
309,dsv2,ds3v2,DS3 v2,4,generalpurpose,14.0,standard,True,False,28.0,linux,True,True,False,True,,,,,,,USD,0.0,0.254,0.254,southcentralus,US South Central,2018-06-01T00:00:00Z,a5b0e14c-73ad-417b-9432-0d369a24667e,DZH318Z0BQ4C,DZH318Z0BQ4C/0165,,Virtual Machines DSv2 Series,DS3 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS3_v2,
310,dsv2,ds4v2,DS4 v2,8,generalpurpose,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.936,0.936,southcentralus,US South Central,2018-06-01T00:00:00Z,75f1a53d-f12c-4736-9929-0085905ea0a7,DZH318Z0BQPW,DZH318Z0BQPW/00HL,,Virtual Machines DSv2 Series Windows,DS4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS4_v2,
311,dsv2,ds4v2,DS4 v2,8,generalpurpose,28.0,standard,True,False,56.0,linux,True,True,False,True,,,,,,,USD,0.0,0.509,0.509,southcentralus,US South Central,2016-02-01T00:00:00Z,bb244f0b-a749-40ce-a97a-28ab7f4ffd03,DZH318Z0BQ4C,DZH318Z0BQ4C/016Q,,Virtual Machines DSv2 Series,DS4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS4_v2,
312,dsv2,ds5v2,DS5 v2,16,generalpurpose,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,1.017,1.017,southcentralus,US South Central,2018-06-01T00:00:00Z,8ed862bd-4de2-4759-82e3-413992166752,DZH318Z0BQ4C,DZH318Z0BQ4C/011D,,Virtual Machines DSv2 Series,DS5 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS5_v2,
313,dsv2,ds5v2,DS5 v2,16,generalpurpose,56.0,standard,True,False,112.0,linux,True,True,False,True,,,,,,,USD,0.0,1.872,1.872,southcentralus,US South Central,2016-12-01T00:00:00Z,cdb250c1-4706-49e0-93f4-941a627bde51,DZH318Z0BQPW,DZH318Z0BQPW/0025,,Virtual Machines DSv2 Series Windows,DS5 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS5_v2,
314,edsv5,e104idsv5,E104ids v5,104,memoryoptimized,672.0,standard,True,False,3900.0,linux,True,True,False,True,,,,,,,USD,0.0,9.884,9.884,southcentralus,US South Central,2021-11-01T00:00:00Z,30bdf6a8-5dcc-5067-969e-c3c49c57c3db,DZH318Z096SN,DZH318Z096SN/01L3,,Virtual Machines Edsv5 Series,E104ids v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104ids_v5,
315,edsv5,e104idsv5,E104ids v5,104,memoryoptimized,672.0,standard,True,False,3900.0,linux,True,True,False,True,,,,,,,USD,0.0,14.668,14.668,southcentralus,US South Central,2021-11-01T00:00:00Z,5edd8a55-f192-5638-9fd7-7de446fc9da1,DZH318Z096SL,DZH318Z096SL/0563,,Virtual Machines Edsv5 Series Windows,E104ids v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104ids_v5,
316,edv5,e104idv5,E104id v5,104,memoryoptimized,672.0,standard,True,False,3900.0,linux,True,True,False,True,,,,,,,USD,0.0,14.668,14.668,southcentralus,US South Central,2021-11-01T00:00:00Z,1453c915-3093-535d-818f-32ac9978be7c,DZH318Z08M9Q,DZH318Z08M9Q/0003,,Virtual Machines Edv5 Series Windows,Standard_E104id_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104id_v5,
317,edv5,e104idv5,E104id v5,104,memoryoptimized,672.0,standard,True,False,3900.0,linux,True,True,False,True,,,,,,,USD,0.0,9.884,9.884,southcentralus,US South Central,2021-11-01T00:00:00Z,2195f021-6ef8-5098-b016-f2300c3b94ad,DZH318Z08M9R,DZH318Z08M9R/00QB,,Virtual Machines Edv5 Series,Standard_E104id_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104id_v5,
318,esv5,e104isv5,E104is v5,104,memoryoptimized,672.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,13.433,13.433,southcentralus,US South Central,2021-11-01T00:00:00Z,8c15b515-c7d5-5f81-a0e1-77c9d58d983b,DZH318Z096T1,DZH318Z096T1/0566,,Virtual Machines Esv5 Series Windows,E104is v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104is_v5,
319,esv5,e104isv5,E104is v5,104,memoryoptimized,672.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,8.649,8.649,southcentralus,US South Central,2021-11-01T00:00:00Z,e295c9f8-6711-58ef-8e22-81df3d45fb35,DZH318Z096SR,DZH318Z096SR/023X,,Virtual Machines Esv5 Series,E104is v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104is_v5,
320,ev5,e104iv5,E104i v5,104,memoryoptimized,672.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,13.433,13.433,southcentralus,US South Central,2021-11-01T00:00:00Z,901d0b57-3c5b-5721-9642-17c0e8925072,DZH318Z08M9H,DZH318Z08M9H/002K,,Virtual Machines Ev5 Series Windows,Standard_E104i_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104i_v5,
321,ev5,e104iv5,E104i v5,104,memoryoptimized,672.0,standard,True,False,,linux,True,True,False,True,,,,,,,USD,0.0,8.649,8.649,southcentralus,US South Central,2021-11-01T00:00:00Z,cc94d79a-88e5-5b72-a0be-f334268c87fd,DZH318Z08M9J,DZH318Z08M9J/0067,,Virtual Machines Ev5 Series,Standard_E104i_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E104i_v5,
322,ebdsv5,e112bdsv5,E112ibds v5,112,memoryoptimized,672.0,standard,True,False,3800.0,linux,True,True,False,True,,,,,,,USD,0.0,12.345,12.345,southcentralus,US South Central,2022-09-01T00:00:00Z,1f2d26ba-5fda-5fce-b360-02a302bb04ef,DZH318Z09LQP,DZH318Z09LQP/00ZK,,Virtual Machines Ebdsv5 Series,Standard_E112ibds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E112ibds_v5,
323,ebdsv5,e112bdsv5,E112ibds v5,112,memoryoptimized,672.0,standard,True,False,3800.0,linux,True,True,False,True,,,,,,,USD,0.0,17.497,17.497,southcentralus,US South Central,2022-09-01T00:00:00Z,9b389c5b-320f-5dd1-bdef-54edfb090d0a,DZH318Z09LQN,DZH318Z09LQN/00L6,,Virtual Machines Ebdsv5 Series Windows,Standard_E112ibds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E112ibds_v5,
